3527010005,3527010,DISANAH
3527010006,3527010,MARPARAN
3527010007,3527010,KLOBUR
3527010008,3527010,LABANG
3527010009,3527010,BUNDAH
3527010010,3527010,BANGSAH
3527010011,3527010,PLASAH
3527010012,3527010,JUNOK
3527020007,3527020,DULANG
3527020008,3527020,PATARONGAN
3527020009,3527020,PANGONGSEAN
3527020010,3527020,KRAMPON
3527020011,3527020,BRINGIN NONGGAL
3527020012,3527020,TORJUN
3527020013,3527020,PATAPAN
3527020014,3527020,JERUK POROT
3527020015,3527020,KODAK
3527020016,3527020,KANJAR
3527020017,3527020,KARA
3527020018,3527020,TANA MERA
3527021001,3527021,PANGARENGAN
3527021002,3527021,APAAN
3527021004,3527021,PANYERANGAN
3527021005,3527021,PACANGGAAN
3527021006,3527021,RAGUNG
3527030001,3527030,PULAU MANDANGIN
3527030002,3527030,AENG SAREH
3527030003,3527030,POLAGAN
3527030004,3527030,BANYUANYAR
3527030005,3527030,GUNUNG MADDAH
3527030006,3527030,RONG TENGAH
3527030007,3527030,KARANG DALEM
3527030008,3527030,GUNUNG SEKAR
3527030009,3527030,DALPENANG
3527030010,3527030,PASEYAN
3527030011,3527030,PANGGUNG
3527030012,3527030,BARUH
3527030013,3527030,TAMAN SAREH
3527030014,3527030,PEKALONGAN
3527030015,3527030,TANGGUMONG
3527030016,3527030,KAMONING
3527030017,3527030,BANYUMAS
3527030018,3527030,PANGELEN
3527040001,3527040,TADDAN
3527040002,3527040,BANJAR TALELA
3527040003,3527040,TAMBAAN
3527040004,3527040,PRAJJAN
3527040005,3527040,DHARMA CAMPLONG
3527040006,3527040,BATU KARANG
3527040007,3527040,SEJATI
3527040008,3527040,DHARMA TANJUNG
3527040009,3527040,RABASAN
3527040010,3527040,BANJAR TABULU
3527040011,3527040,ANGGERSEK
3527040012,3527040,MADUPAT
3527040013,3527040,PAMOLAAN
3527040014,3527040,PLAMPAAN
3527050001,3527050,KEBUN SAREH
3527050002,3527050,KARANG NANGGER
3527050003,3527050,NAPOLAOK
3527050004,3527050,ASTAPAH
3527050005,3527050,GERSEMPAL
3527050007,3527050,MADULANG
3527050008,3527050,KAMONDUNG
3527050009,3527050,TAMBAK
3527050010,3527050,TEMORAN
3527050011,3527050,OMBEN
3527050012,3527050,SOGIYAN
3527050013,3527050,NAPO DAYA
3527050014,3527050,JRANGOAN
3527050015,3527050,ANGSOKAH
3527050016,3527050,RAPALAOK
3527050017,3527050,RONGDALEM
3527050018,3527050,PANDAN
3527050019,3527050,RAPA DAYA
3527050020,3527050,KARANG GAYAM
3527060001,3527060,KRAMAT
3527060002,3527060,KOMIS
3527060003,3527060,BANYUKAPAH
3527060004,3527060,RABASAN
3527060005,3527060,ROHAYU
3527060006,3527060,MUKTESAREH
3527060007,3527060,BAJRASOKAH
3527060008,3527060,NYELOH
3527060009,3527060,BANJAR
3527060010,3527060,OMBUL
3527060011,3527060,PAJERUAN
3527060013,3527060,BATOPORO BARAT
3527060014,3527060,BATOPORO TIMUR
3527060016,3527060,DALEMAN
3527060017,3527060,PASARENAN
3527060018,3527060,PALENGGIYAN
3527070001,3527070,MARGANTOKO
3527070002,3527070,ASEM NONGGAL
3527070003,3527070,MAJANGAN
3527070004,3527070,KALANGAN PRAO
3527070005,3527070,ASEM RAJA
3527070006,3527070,PLAKARAN
3527070008,3527070,BANCELOK
3527070009,3527070,MLAKA
3527070010,3527070,JUNGKARANG
3527070011,3527070,KOTAH
3527070012,3527070,JRENGIK
3527070013,3527070,TAMAN
3527070014,3527070,PANYEPEN
3527080001,3527080,BATORASANG
3527080002,3527080,KARANG ANYAR
3527080003,3527080,SAMARAN
3527080004,3527080,BERINGIN
3527080005,3527080,MAMBULU BARAT
3527080006,3527080,BARUNG GAGAH
3527080007,3527080,TAMBELANGAN
3527080008,3527080,SOMBER
3527080009,3527080,BANJAR BILLAH
3527080010,3527080,BIREM
3527090001,3527090,OLOR
3527090002,3527090,PLANGGARAN BARAT
3527090003,3527090,PLANGGARAN TIMUR
3527090004,3527090,TOLANG
3527090005,3527090,LAR LAR
3527090006,3527090,TLAGAH
3527090007,3527090,NAGASAREH
3527090008,3527090,TAPAAN
3527090009,3527090,TEROSAN
3527090010,3527090,ASEM JARAN
3527090011,3527090,KEMBANG JERUK
3527090012,3527090,MORBATOH
3527090013,3527090,MONTOR
3527090014,3527090,TEBANAH
3527090015,3527090,NEPA
3527090016,3527090,BATIOH
3527090017,3527090,MASARAN
3527090018,3527090,BANYUATES
3527090019,3527090,JATRA TIMUR
3527090020,3527090,TRAPANG
3527100001,3527100,BAPELLE
3527100010,3527100,ROBATAL
3527100011,3527100,SAWAH TENGAH
3527100012,3527100,TORJUNAN
3527100013,3527100,TRAGIH
3527100015,3527100,GUNUNG RANCAK
3527100016,3527100,PANDIYANGAN
3527101001,3527101,BLUURAN
3527101002,3527101,TLAMBAH
3527101003,3527101,GUNUNG KESAN
3527101004,3527101,KARANG PENANG ONJUR
3527101005,3527101,BULMATET
3527101006,3527101,POREH
3527101007,3527101,KARANG PENANG OLOH
3527110001,3527110,PAOPALE LAOK
3527110002,3527110,BUNTEN BARAT
3527110003,3527110,BUNTEN TIMUR
3527110004,3527110,PANCOR
3527110005,3527110,KARANG ANYAR
3527110006,3527110,PANGEREMAN
3527110007,3527110,BIRA BARAT
3527110008,3527110,KETAPANG TIMUR
3527110009,3527110,KETAPANG DAYA
3527110010,3527110,KETAPANG LAOK
3527110011,3527110,KETAPANG BARAT
3527110012,3527110,PAOPALE DAYA
3527110013,3527110,RABIYAN
3527110014,3527110,BANYUSOKAH
3527120001,3527120,TOBAI BARAT
3527120002,3527120,TOBAI TENGAH
3527120003,3527120,TOBAI TIMUR
3527120004,3527120,BIRA TENGAH
3527120005,3527120,BIRA TIMUR
3527120006,3527120,SOKOBANAH LAOK
3527120007,3527120,TAMBERU LAOK
3527120008,3527120,TAMBERU DAYA
3527120009,3527120,SOKOBANAH TENGAH
3527120010,3527120,SOKOBANAH DAYA
3527120011,3527120,TAMBERU BARAT
3527120012,3527120,TAMBERU TIMUR
3528010001,3528010,DABUAN
3528010002,3528010,TERRAK
3528010003,3528010,MANGNGAR
3528010004,3528010,BANDARAN
3528010005,3528010,KRAMAT
3528010006,3528010,AMBAT
3528010007,3528010,TLANAKAN
3528010008,3528010,BRANTA PASISIR
3528010009,3528010,BRANTA TINGGI
3528010010,3528010,TLESA
3528010011,3528010,LARANGAN TOKOL
3528010013,3528010,PANGLEGUR
3528010016,3528010,LARANGAN SLAMPAR
3528010017,3528010,TARO'AN
3528020001,3528020,BADDURIH
3528020002,3528020,PAGAGAN
3528020003,3528020,MAJUNGAN
3528020004,3528020,PADELEGAN
3528020005,3528020,TANJUNG
3528020006,3528020,PADEMAWU TIMUR
3528020007,3528020,JARIN
3528020009,3528020,SOPA'AH
3528020010,3528020,BUDDIH
3528020012,3528020,SUMEDANGAN
3528020013,3528020,PADEMAWU BARAT
3528020015,3528020,DASOK
3528020016,3528020,MURTAJIH
3528020018,3528020,BARURAMBAT TIMUR
3528020019,3528020,LAWANGAN DAYA
3528020020,3528020,BUDDAGAN
3528020021,3528020,TAMBUNG
3528020022,3528020,SENTOL
3528030001,3528030,KONANG
3528030002,3528030,PANDAN
3528030004,3528030,GALIS
3528030005,3528030,BULAY
3528030006,3528030,TOBUNGAN
3528030007,3528030,PAGENDINGAN
3528030008,3528030,PONTEH
3528030009,3528030,POLAGAN
3528030010,3528030,ARTODUNG
3528040001,3528040,PELTONG
3528040002,3528040,TRASAK
3528040003,3528040,TENTENAN BARAT
3528040004,3528040,TENTENAN TIMUR
3528040005,3528040,GRUJUGAN
3528040006,3528040,BLUMBUNGAN
3528040007,3528040,LARANGAN LUAR
3528040008,3528040,LARANGAN DALAM
3528040009,3528040,PANAGUAN
3528040010,3528040,MONTOK
3528040011,3528040,KADUARA BARAT
3528040012,3528040,LANCAR
3528040013,3528040,TARABAN
3528040014,3528040,DUKUH TIMUR
3528050001,3528050,TEJAH BARAT
3528050002,3528050,TEJAH TIMUR
3528050003,3528050,JALMAK
3528050004,3528050,LADEN
3528050005,3528050,PANEMPAN
3528050006,3528050,KANGENAN
3528050007,3528050,PATEMON
3528050008,3528050,BARURAMBAT KOTA
3528050009,3528050,PARTEKER
3528050010,3528050,JUNGCANGCANG
3528050012,3528050,NYLABU LAOK
3528050013,3528050,NYLABU DAYA
3528050014,3528050,BUGIH
3528050015,3528050,GLADAK ANYAR
3528050016,3528050,KOLPAJUNG
3528050017,3528050,KOWEL
3528050018,3528050,TORONAN
3528060001,3528060,GRO'OM
3528060002,3528060,BATUKALANGAN
3528060003,3528060,CANDIBURUNG
3528060004,3528060,TOKET
3528060005,3528060,KARANGANYAR
3528060006,3528060,SAMIRAN
3528060007,3528060,PANGTONGGAL
3528060008,3528060,SRAMBAH
3528060009,3528060,BADUNG
3528060010,3528060,TATTANGOH
3528060011,3528060,PANGBATOK
3528060012,3528060,PANAGUAN
3528060013,3528060,CAMPOR
3528060014,3528060,JAMBRINGIN
3528060015,3528060,PROPPO
3528060016,3528060,MAPPER
3528060017,3528060,PANGLEMAH
3528060018,3528060,BILLA'AN
3528060019,3528060,TLANGOH
3528060020,3528060,KODIK
3528060022,3528060,SAMATAN
3528060023,3528060,KLAMPAR
3528060024,3528060,RANG PERANG LAOK
3528060025,3528060,PANGURAYAN
3528060026,3528060,BANYUBULU
3528060027,3528060,RANG PERANG DAYA
3528070001,3528070,BANYUPELLE
3528070003,3528070,ANGSANAH
3528070004,3528070,AKKOR
3528070005,3528070,LARANGAN BADUNG
3528070006,3528070,PANAAN
3528070007,3528070,POTOAN LAOK
3528070008,3528070,POTOAN DAJA
3528070009,3528070,KACOK
3528070010,3528070,ROMBUH
3528070011,3528070,PALENGAAN LAOK
3528070012,3528070,PALENGAAN DAJA
3528080001,3528080,PLAKPAK
3528080002,3528080,BULANGAN HAJI
3528080003,3528080,TALAGAH
3528080004,3528080,BULANGAN TIMUR
3528080005,3528080,BULANGAN BRANTA
3528080006,3528080,BULANGAN BARAT
3528080007,3528080,PALESANGGAR
3528080008,3528080,PEGANTENAN
3528080009,3528080,TEBUL TIMUR
3528080010,3528080,TEBUL BARAT
3528080011,3528080,AMBENDER
3528080012,3528080,PASANGGAR
3528080013,3528080,TANJUNG
3528090001,3528090,PAMAROH
3528090002,3528090,PAMOROH
3528090003,3528090,BANGKES
3528090004,3528090,KADUR
3528090005,3528090,BUNGBARUH
3528090006,3528090,SOKOLELAH
3528090007,3528090,GAGAH
3528090008,3528090,KERTAGENA LAOK
3528090009,3528090,KERTAGENA TENGAH
3528090010,3528090,KERTAGENA DAYA
3528100001,3528100,BICORONG
3528100002,3528100,KLOMPANG BARAT
3528100003,3528100,KLOMPANG TIMUR
3528100004,3528100,BAJANG
3528100006,3528100,BANBAN
3528100007,3528100,SOMALANG
3528100008,3528100,PALALANG
3528100010,3528100,PAKONG
3528100011,3528100,BANDUNGAN
3528110001,3528110,SUMBER WARU
3528110002,3528110,BAJUR
3528110003,3528110,RAGANG
3528110004,3528110,TAMPOJUNG TENGGINA
3528110005,3528110,TAMPOJUNG TENGAH
3528110006,3528110,TAMPOJUNG GUWA
3528110007,3528110,TAMPOJUNG PREGI
3528110008,3528110,SANA LAOK
3528110009,3528110,WARU TIMUR
3528110010,3528110,WARU BARAT
3528110011,3528110,TLONTOARES
3528110012,3528110,TEGANGSER LAOK
3528120001,3528120,PANGERREMAN
3528120002,3528120,BUJUR BARAT
3528120003,3528120,BUJUR TENGAH
3528120004,3528120,BUJUR TIMUR
3528120005,3528120,PONJANAN TIMUR
3528120006,3528120,PONJANAN BARAT
3528120007,3528120,LESONG LAOK
3528120008,3528120,BANGSEREH
3528120009,3528120,BLABAN
3528120010,3528120,TAMBERU
3528120011,3528120,BATUBINTANG
3528120012,3528120,LESONG DAJA
3528120013,3528120,KAPONG
3528130001,3528130,SANA TENGAH
3528130002,3528130,SANA DAJA
3528130003,3528130,DEMPO BARAT
3528130004,3528130,DEMPO TIMUR
3528130005,3528130,BINDANG
3528130006,3528130,BATUKERBUY
3528130007,3528130,TLONTORAJA
3528130008,3528130,TAGANGSER DAJA
3528130009,3528130,SOTABAR
3529010001,3529010,KADUARA TIMUR
3529010002,3529010,SENDANG
3529010003,3529010,ROMBASAN
3529010004,3529010,SENTOL LAOK
3529010005,3529010,LARANGAN PERENG
3529010006,3529010,SENTOL DAYA
3529010007,3529010,PAKAMBAN DAYA
3529010008,3529010,PAKAMBAN LAOK
3529010009,3529010,JADDUNG
3529010010,3529010,PRAGAAN LAOK
3529010011,3529010,PRAGAAN DAYA
3529010012,3529010,PRENDUAN
3529010013,3529010,AENGPANAS
3529010014,3529010,KARDULUK
3529020001,3529020,GULUKMANJUNG
3529020002,3529020,KAPEDI
3529020003,3529020,PAKANDANGAN BARAT
3529020004,3529020,PAKANDANGAN TENGAH
3529020005,3529020,PAKANDANGAN SANGRA
3529020006,3529020,AENGDAKE
3529020007,3529020,AENGBAJA KENEK
3529020008,3529020,BLUTO
3529020009,3529020,LOBUK
3529020010,3529020,BUNGBUNGAN
3529020011,3529020,MASARAN
3529020012,3529020,PALONGAN
3529020013,3529020,AENGBAJA RAJA
3529020014,3529020,KARANG CEMPAKA
3529020015,3529020,SERA TIMUR
3529020016,3529020,SERA TENGAH
3529020017,3529020,SERA BARAT
3529020018,3529020,GILANG
3529020019,3529020,ERRABU
3529020020,3529020,GING GING
3529030001,3529030,AENGTONGTONG
3529030003,3529030,SARONGGI
3529030004,3529030,TANAH MERAH
3529030005,3529030,LANGSAR
3529030006,3529030,PAGARBATU
3529030007,3529030,TANJUNG
3529030008,3529030,KEBUNDADAP TIMUR
3529030009,3529030,KEBUNDADAP BARAT
3529030010,3529030,SAROKA
3529030011,3529030,NAMBAKOR
3529030012,3529030,MUANGAN
3529030013,3529030,TALANG
3529030014,3529030,KAMBINGAN TIMUR
3529040001,3529040,GALIS
3529040002,3529040,GEDUGAN
3529040003,3529040,BRINGSANG
3529040004,3529040,AENGANYAR
3529040005,3529040,LOMBANG
3529040006,3529040,JATE
3529040007,3529040,BANBARU
3529040008,3529040,BANMALENG
3529050001,3529050,PADIKE
3529050002,3529050,CABBIYA
3529050003,3529050,ESSANG
3529050004,3529050,KOMBANG
3529050005,3529050,POTERAN
3529050006,3529050,PALASA
3529050007,3529050,GAPURANA
3529050008,3529050,TALANGO
3529060001,3529060,PINGGIRPAPAS
3529060002,3529060,KARANG ANYAR
3529060003,3529060,MARENGAN LAOK
3529060004,3529060,KERTASADA
3529060005,3529060,KALIMO'OK
3529060006,3529060,KALIANGET BARAT
3529060007,3529060,KALIANGET TIMUR
3529070005,3529070,KOLOR
3529070006,3529070,PABIAN
3529070007,3529070,MARENGAN DAYA
3529070008,3529070,KACONGAN
3529070009,3529070,PABERASAN
3529070010,3529070,PARSANGA
3529070011,3529070,BANGKAL
3529070012,3529070,PANGARANGAN
3529070013,3529070,KEPANJIN
3529070014,3529070,PAJAGALAN
3529070015,3529070,BANGSELOK
3529070016,3529070,KARANGDUAK
3529070017,3529070,PANDIAN
3529070018,3529070,PAMOLOKAN
3529070019,3529070,KEBUNAN
3529070020,3529070,KEBUNAGUNG
3529071001,3529071,PATEAN
3529071002,3529071,BABALAN
3529071003,3529071,GEDUNGAN
3529071005,3529071,BATUAN
3529071006,3529071,TORBANG
3529080001,3529080,BILAPORA REBA
3529080002,3529080,MONCEK BARAT
3529080003,3529080,MONCEK TENGAH
3529080004,3529080,MONCEK TIMUR
3529080005,3529080,BANARESEP BARAT
3529080006,3529080,LEMBUNG BARAT
3529080007,3529080,LEMBUNG TIMUR
3529080008,3529080,BANARESEP TIMUR
3529080009,3529080,KAMBINGAN BARAT
3529080010,3529080,TAROGAN
3529080011,3529080,POREH
3529080012,3529080,CANGKRENG
3529080013,3529080,MEDELAN
3529080014,3529080,SENDIR
3529080015,3529080,DARAMESTA
3529080016,3529080,JAMBU
3529080017,3529080,ELLAK DAYA
3529080018,3529080,ELLAK LAOK
3529080019,3529080,LENTENG TIMUR
3529080020,3529080,LENTENG BARAT
3529090001,3529090,KETAWANG PAREBAAN
3529090002,3529090,BATAAL BARAT
3529090003,3529090,BATAAL TIMUR
3529090004,3529090,ROMBIYA BARAT
3529090005,3529090,ROMBIYA TIMUR
3529090006,3529090,TALAGA
3529090007,3529090,BILAPORA BARAT
3529090008,3529090,BILAPORA TIMUR
3529090009,3529090,GANDING
3529090010,3529090,GADU TIMUR
3529090011,3529090,GADU BARAT
3529090012,3529090,KETAWANG LARANGAN
3529090013,3529090,KETAWANG DALEMAN
3529090014,3529090,KETAWANG KARAY
3529100001,3529100,BAKEYONG
3529100002,3529100,PAYUDAN DUNDANG
3529100003,3529100,PORDAPOR
3529100005,3529100,KETAWANG LAOK
3529100006,3529100,PANANGGUNGAN
3529100007,3529100,BRAGUNG
3529100008,3529100,TAMBUKO
3529100009,3529100,PAYUDAN NANGGER
3529100010,3529100,PAYUDAN DALEMAN
3529100011,3529100,PAYUDAN KARANGSOKON
3529100012,3529100,BATUAMPAR
3529110001,3529110,MONTORNA
3529110002,3529110,PRANCAK
3529110003,3529110,CAMPAKA
3529110004,3529110,RAJUN
3529110005,3529110,LEBENG TIMUR
3529110006,3529110,LEBENG BARAT
3529110007,3529110,SODDARA
3529110008,3529110,PASONGSONGAN
3529110009,3529110,PANAONGAN
3529110010,3529110,PADANGDANGAN
3529120001,3529120,AMBUNTEN BARAT
3529120002,3529120,AMBUNTEN TENGAH
3529120003,3529120,AMBUNTEN TIMUR
3529120004,3529120,TAMBAAGUNG BARAT
3529120005,3529120,TAMBAAGUNG TENGAH
3529120006,3529120,TAMBAAGUNG ARES
3529120007,3529120,SOGIAN
3529120009,3529120,TAMBAAGUNG TIMUR
3529120010,3529120,BUKABU
3529120011,3529120,CAMPOR BARAT
3529120012,3529120,CAMPOR TIMUR
3529120013,3529120,BELUK ARES
3529120015,3529120,BELUK RAJA
3529130001,3529130,BASOKA
3529130002,3529130,MANDALA
3529130003,3529130,KARANGNANGKA
3529130004,3529130,PAKONDANG
3529130005,3529130,MATANAIR
3529130006,3529130,TAMBAKSARI
3529130007,3529130,BANA SARE
3529130008,3529130,BUNBARAT
3529130009,3529130,KALEBENGAN
3529130010,3529130,RUBARU
3529130011,3529130,DUKO
3529140001,3529140,BATUBELAH BARAT
3529140002,3529140,BATUBELAH TIMUR
3529140004,3529140,BATES
3529140005,3529140,BRINGIN
3529140006,3529140,JELBUDAN
3529140007,3529140,NYAPAR
3529140008,3529140,MANTAJUN
3529140009,3529140,DASUK LAOK
3529140010,3529140,DASUK TIMUR
3529140011,3529140,DASUK BARAT
3529140012,3529140,KERTA TIMUR
3529140013,3529140,KERTA BARAT
3529140014,3529140,SEMAAN
3529140015,3529140,SLOPENG
3529150001,3529150,KASENGAN
